userid,age,gender,city,count_sessions,time_first,time_last,time_last_purchase,time_full,time_full_s,value,value_c1,value_c2,value_c3,value_c4,value_c5,value_c6,age_bins,age_bins_name
10343,76,Ж,Нижний Новгород,584,2021-12-28 09:43:41,2024-12-31 22:41:24,2024-12-16 22:28:54,0 days 10:35:55,38155,276901.0,980190.7021158823,1047643.2524260664,761195.703325635,948214.1029882651,975964.0461662617,776610.0976650466,6,>60
10344,63,Ж,Омск,556,2021-12-28 22:15:07,2025-01-02 11:08:59,2024-11-22 10:26:43,0 days 10:35:16,38116,135120.0,892133.8146152082,1070366.1131317127,972358.5198224725,813589.0708124117,714512.8503229888,877231.9848313086,6,>60
10345,34,Ж,Самара,554,2021-12-28 20:15:02,2025-01-01 08:59:44,2024-12-26 08:50:10,0 days 10:18:10,37090,281020.0,987781.7829638066,1054407.5895504223,1186280.0791279858,794100.6098209367,996701.4628020289,861782.3888707093,3,25-35
10346,32,М,Самара,560,2021-12-26 21:49:53,2025-01-03 10:06:06,2024-12-26 09:56:02,0 days 09:50:36,35436,309910.0,1111821.2104941607,883164.8428769585,857560.595312412,754568.0853051938,1004496.6603582778,685173.3094036512,3,25-35
10347,60,М,Воронеж,555,2021-12-27 07:25:20,2025-01-02 20:06:59,2024-10-19 19:28:34,0 days 10:25:45,37545,308733.12,854387.7516148383,967842.4918397414,1204346.4652941024,831623.6930841364,1002498.2061796506,675738.0087608336,5,48-60
10348,75,М,Волгоград,558,2021-12-28 03:03:46,2025-01-01 14:40:10,2024-12-15 14:22:09,0 days 09:18:12,33492,260449.0,941550.5143329627,947452.3517823833,550950.2643655647,665837.8905078253,774349.6064483132,999219.523914392,6,>60
10349,12,М,Волгоград,554,2021-12-27 06:57:26,2025-01-03 18:37:05,2025-01-03 18:37:05,0 days 09:27:17,34037,280952.0,405100.7712505557,758302.3783241593,1040578.6659760269,1131766.1671955183,1021332.339065971,584456.7257890755,1,<16
10350,19,Ж,Москва,580,2021-12-31 05:16:39,2025-01-02 17:12:55,2024-12-24 17:05:00,0 days 09:30:48,34248,172088.0,688569.6239350567,1094693.6788059978,609585.2406555251,664433.9309944676,751372.6252091763,1225247.3587236553,2,16-24
10351,28,Ж,Москва,537,2021-12-28 00:07:15,2025-01-03 12:34:26,2024-12-30 12:33:05,0 days 10:11:46,36706,220896.0,1042128.9596495323,723375.3867650422,1101807.2113148202,930509.5205215154,806489.0063395997,760137.0672974376,3,25-35
10352,58,М,Новосибирск,576,2021-12-30 05:08:27,2025-01-02 18:34:02,2025-01-02 18:34:02,0 days 11:05:34,39934,233717.0,1131733.3824833143,1170794.5749288464,739023.1082929631,857851.4128996559,801222.3373839642,1031268.0481380793,5,48-60
10353,26,М,Волгоград,562,2021-12-29 14:18:11,2025-01-02 02:53:38,2025-01-02 02:53:25,0 days 10:17:38,37058,425791.24,865934.1437395163,914865.403697459,804907.0734187914,963655.9039313467,695120.3872495035,899505.8496154037,3,25-35
10354,49,Ж,Волгоград,559,2021-12-28 18:36:39,2025-01-02 08:15:19,2024-12-19 07:58:31,0 days 11:21:22,40882,272299.03,753490.285320451,976907.9705261851,893080.6966575613,724826.2926901687,976316.773911501,926708.3166904487,5,48-60
10355,62,М,Москва,551,2021-12-28 12:21:24,2025-01-01 01:08:30,2024-11-11 00:40:00,0 days 10:30:22,37822,439286.0,945577.8470698758,885386.8781160978,1298876.3256932325,914670.4288456807,968581.8633069224,977495.2150780432,6,>60
10356,37,М,Новосибирск,556,2021-12-26 21:21:25,2025-01-03 10:14:50,2024-10-11 09:22:19,0 days 10:39:23,38363,209088.0,670290.1946357633,1047330.4389558233,929883.5961798142,760264.8675409728,1011054.5532461191,1179207.3005153006,4,36-48
10357,57,М,Москва,567,2021-12-27 16:12:08,2025-01-02 05:09:35,2024-12-28 05:05:57,0 days 10:42:20,38540,301765.0,1238045.8519394374,916839.5909542539,1142299.1866712775,1018703.1410615151,902466.8614305279,814658.118520602,5,48-60
10358,16,Ж,Москва,548,2021-12-30 02:36:51,2025-01-02 15:08:59,2024-12-16 14:59:55,0 days 10:14:43,36883,267052.41000000003,692749.3651378573,1224624.1738554584,892067.3571232357,1003616.4228807164,861037.3431027483,984668.5281038815,2,16-24
10359,12,Ж,Волгоград,575,2021-12-31 10:41:30,2025-01-01 23:05:24,2024-12-05 22:53:07,0 days 10:01:31,36091,220141.65,856478.0369059404,950376.46856836,667019.947231685,1084071.8105327315,1241101.8550659774,1033000.0004482813,1,<16
10360,16,Ж,Новосибирск,544,2021-12-29 20:11:09,2025-01-01 07:23:39,2024-12-11 07:16:39,0 days 08:56:37,32197,269323.0,810479.0337851914,790863.6408465195,490296.40541856,561643.5593226479,540631.9265761175,743418.1543829557,2,16-24
10361,7,Ж,Санкт-Петербург,572,2021-12-28 11:26:03,2025-01-01 23:54:14,2024-10-28 23:12:30,0 days 10:06:24,36384,176289.0,814476.8409619452,811540.3864307812,858996.1230605742,844162.7739638445,1295987.6535008047,766989.1460013099,1,<16
10362,48,Ж,Екатеринбург,556,2021-12-29 12:34:03,2024-12-30 01:01:25,2024-12-16 00:55:02,0 days 10:08:03,36483,317654.91000000003,865508.459031207,922035.6143100178,742024.7680760438,632876.1694738145,965907.7971957776,876628.7757015784,4,36-48
10363,7,Ж,Екатеринбург,563,2021-12-30 15:19:05,2025-01-01 04:20:16,2024-12-28 04:19:08,0 days 10:37:07,38227,272534.0,976396.2501034092,886685.7262052805,915755.4006082701,911054.8930155023,1265834.609335949,783125.6588784409,1,<16
10364,24,М,Нижний Новгород,556,2022-01-02 08:51:24,2025-01-03 20:57:41,2025-01-03 20:57:41,0 days 09:50:23,35423,271177.0,672676.9971625734,977538.3686803174,751488.2222249581,960462.5826649802,1005680.9735179094,685498.7851916458,2,16-24
10365,44,М,Екатеринбург,552,2021-12-31 04:26:27,2025-01-01 16:51:02,2024-12-17 16:41:51,0 days 10:11:21,36681,266030.48,982702.7023155421,510110.76026163495,1028386.6574530592,819270.0373929247,1111498.4364502197,916901.7493901534,4,36-48
10366,20,Ж,Волгоград,569,2021-12-31 06:18:20,2025-01-03 18:54:03,2024-12-06 18:30:46,0 days 10:02:10,36130,298757.93,820628.3830498463,919378.5084457917,933337.1210549619,1044026.928096143,995670.3035859942,615511.1673237431,2,16-24
10367,25,Ж,Санкт-Петербург,547,2021-12-28 08:27:16,2025-01-02 21:12:23,2025-01-02 21:12:23,0 days 10:20:52,37252,245517.0,952911.5778624727,735429.2171439007,1301373.49032103,823627.1715528953,959136.0952902238,740100.6944997285,3,25-35
10368,46,Ж,Москва,578,2021-12-29 07:02:56,2025-01-03 20:14:51,2024-12-20 20:10:50,0 days 10:49:39,38979,278895.23,721340.4423678728,1058730.0957257948,836057.3364475666,990294.7187908823,1245787.5531236802,818584.5062106827,4,36-48
10369,32,Ж,Омск,552,2021-12-31 17:03:47,2024-12-27 05:34:04,2024-12-04 05:20:53,0 days 10:11:06,36666,389133.0,937908.778090621,965471.5186668581,999753.0084985817,550054.589155136,810588.5730537808,784008.9492615962,3,25-35
10370,42,Ж,Москва,560,2021-12-27 11:50:15,2025-01-03 01:02:34,2024-12-05 00:43:52,0 days 10:48:00,38880,307891.0,934102.4266123303,1287054.0104905162,851935.174892692,948461.3453459013,1074522.174545225,945566.1518942486,4,36-48
10371,34,М,Самара,557,2021-12-27 22:26:10,2024-12-31 11:05:52,2024-12-07 10:38:18,0 days 10:14:55,36895,314335.0,808674.0069337272,903379.4970364982,1077074.5565011855,792186.740370061,773240.1024506995,913320.3650164227,3,25-35
10372,28,М,Волгоград,558,2021-12-26 22:23:16,2025-01-02 09:54:39,2025-01-02 09:54:39,0 days 09:14:38,33278,256572.0,995160.5605618039,952202.2848587995,1026543.1095246165,912523.709680391,816560.5291794313,920897.0164145968,3,25-35
10373,27,М,Екатеринбург,560,2021-12-29 19:09:08,2025-01-01 07:47:33,2024-12-19 07:36:24,0 days 10:23:09,37389,285074.5,1072301.0934126999,1119600.2838980698,854309.3853038787,1098088.6257569909,1205887.9912552002,856415.8664152842,3,25-35
10374,8,Ж,Красноярск,552,2021-12-29 04:28:55,2025-01-03 16:17:27,2024-11-19 15:56:27,0 days 09:29:29,34169,297284.0,869936.5952649892,732720.2307108394,956691.2491046909,869897.9556887947,633385.3484156618,892997.1438959093,1,<16
10375,10,Ж,Новосибирск,582,2021-12-30 10:29:58,2025-01-03 00:04:24,2024-11-24 23:15:16,0 days 11:02:25,39745,237496.0,821438.031355815,1023878.9410597585,810722.462119538,743257.1971649968,1152813.279909628,1162691.1656916575,1,<16
10376,27,М,Санкт-Петербург,534,2021-12-29 00:08:39,2025-01-03 11:41:32,2024-09-12 10:25:11,0 days 09:21:03,33663,219582.0,816228.7761873561,405502.578873414,779207.5181591362,809509.347898795,839613.6918337088,988527.4669678566,3,25-35
10377,16,Ж,Казань,575,2021-12-28 01:11:24,2025-01-01 14:35:49,2024-12-26 14:32:57,0 days 10:57:49,39469,239326.86,810676.5335239363,1132645.6659831472,870500.4038807851,1226793.9260611671,976167.5854179268,886035.5763038987,2,16-24
10378,18,М,Москва,563,2021-12-31 22:28:05,2025-01-02 11:07:38,2025-01-01 11:06:22,0 days 10:18:05,37085,233741.0,681680.9987208965,802576.9444328394,1189397.16147121,807016.8021786233,1102107.5179641438,587024.6304525294,2,16-24
10379,31,М,Ростов-на-Дону,558,2021-12-29 20:05:50,2025-01-02 08:45:08,2024-12-31 08:45:01,0 days 10:26:04,37564,255029.58000000002,894376.4312434667,1100220.9565144768,812187.757977293,740069.3389045496,952150.433142791,930651.8606402947,3,25-35
10380,39,Ж,Нижний Новгород,556,2021-12-28 10:40:05,2025-01-01 23:39:36,2024-12-20 23:29:28,0 days 10:38:40,38320,247549.0,868021.3791801053,1083139.4887567335,974226.1241208279,826113.9636434503,975845.3322635592,718463.0103820587,4,36-48
10381,20,М,Москва,551,2021-12-28 18:13:13,2025-01-03 06:40:43,2024-12-27 06:39:59,0 days 10:12:41,36761,316032.0,1007029.9534692101,1092539.0089142667,943856.1701462372,730285.1929637033,901271.7548003908,802588.6004905939,2,16-24
10382,23,Ж,Москва,569,2021-12-31 20:37:49,2025-01-02 09:29:28,2024-11-28 09:00:14,0 days 10:30:44,37844,278133.0,1113116.5093067277,979102.7271297174,952044.7897977097,683215.1359063645,648853.3654986565,950804.609005529,2,16-24
10383,48,Ж,Екатеринбург,549,2021-12-30 16:38:36,2025-01-03 05:49:49,2024-12-29 05:48:14,0 days 10:59:47,39587,344568.48,596361.1180738626,1159199.922442634,1250777.8716572188,888165.4449554476,1206412.5874213632,769908.0388626888,4,36-48
10384,36,Ж,Москва,577,2021-12-28 18:02:14,2024-12-30 05:52:28,2024-12-27 05:49:03,0 days 09:32:05,34325,252133.12,915663.3391750825,745512.0607644243,864421.7865491034,765930.8102435357,1168409.889399059,841763.0748931819,4,36-48
10385,16,Ж,Новосибирск,554,2021-12-27 04:39:00,2025-01-02 17:11:35,2024-12-27 16:59:53,0 days 10:11:57,36717,298557.0,744172.1147809838,1161282.6501761908,951537.096059308,1131707.7714219166,669806.7416492475,645439.3135323237,2,16-24
10386,31,Ж,Омск,562,2021-12-28 04:21:54,2025-01-02 17:08:18,2024-12-17 16:46:00,0 days 10:24:28,37468,305052.0,848634.8078578628,877353.6445239369,901291.2954544943,840118.1723663948,789065.5772116786,692212.2754418812,3,25-35
10387,43,Ж,Красноярск,555,2021-12-29 00:20:03,2025-01-03 13:03:56,2024-12-08 12:52:39,0 days 10:20:29,37229,225129.0,759258.877834741,825401.025744691,837384.6770626111,1116558.4243138842,1182761.3422458507,729138.3939449992,4,36-48
10388,35,М,Уфа,561,2021-12-29 08:31:54,2025-01-02 21:17:48,2024-12-16 21:06:23,0 days 10:18:33,37113,193458.83000000002,931837.7390675476,766026.5923998725,1030135.6827229885,927671.0748776646,1027410.5414554068,966187.0898738652,3,25-35
10389,18,М,Москва,557,2021-12-28 09:04:30,2025-01-02 21:23:45,2024-12-08 21:17:39,0 days 09:59:58,35998,341495.0,786327.8036072126,1124590.12211935,931629.7500262109,1052533.1698412253,1101993.6161410322,699225.5272585648,2,16-24
10390,39,Ж,Санкт-Петербург,555,2021-12-29 20:28:56,2025-01-03 08:44:05,2024-12-08 08:31:09,0 days 09:50:48,35448,250312.0,1027993.8915687848,752579.146728049,681956.1057314604,826642.0901927865,926874.217290135,756402.9860237909,4,36-48
10391,42,Ж,Москва,575,2021-12-27 21:21:00,2025-01-03 10:28:10,2025-01-03 10:27:01,0 days 10:40:32,38432,225666.7,909404.2824870046,1009765.9364231239,1304088.8390382878,909624.1791683774,907931.7090651692,799717.1309858558,4,36-48
10392,43,Ж,Санкт-Петербург,545,2021-12-30 03:06:55,2025-01-03 15:40:25,2024-12-25 15:31:00,0 days 10:15:28,36928,185493.42,906088.8700193673,1248439.8404252643,853879.5489725427,742170.2679230706,1084105.4558736142,747122.245664759,4,36-48
10393,55,М,Санкт-Петербург,572,2021-12-29 23:28:30,2025-01-03 12:08:00,2024-12-27 12:02:53,0 days 10:11:07,36667,352397.91000000003,900616.9787729868,1217705.5914101754,580369.6695144594,932750.4158351398,1028421.8039028414,826205.4353804361,5,48-60
10394,53,М,Воронеж,560,2021-12-29 10:00:20,2025-01-02 22:49:09,2024-12-14 22:31:02,0 days 10:30:05,37805,195156.9,702928.4406491935,825130.9344308535,1134682.5790879028,873592.6060808393,921494.8558463745,1059618.2407603494,5,48-60
10395,36,Ж,Новосибирск,560,2021-12-26 23:26:28,2025-01-02 12:12:49,2024-12-06 11:58:06,0 days 10:32:27,37947,222088.03,680789.1235934411,1127829.9601822542,1137256.3028275194,901710.5792213891,876757.2159711042,722136.2616855406,4,36-48
10396,48,Ж,Москва,552,2021-12-30 15:05:03,2025-01-01 02:13:48,2024-12-10 02:03:14,0 days 08:48:48,31728,177028.0,855234.6753837463,917802.6100069045,741218.5374113923,574499.5147513518,936449.7492582949,903630.3822936756,4,36-48
10397,51,Ж,Санкт-Петербург,554,2021-12-28 00:32:30,2025-01-03 12:42:20,2024-12-26 12:34:11,0 days 09:41:34,34894,241092.0,735173.5341384342,997236.6057852228,1023366.5172629333,970330.252743257,817261.3103406999,799406.6039775794,5,48-60
10398,19,Ж,Москва,565,2021-12-29 03:22:05,2025-01-01 15:24:40,2024-12-21 15:19:29,0 days 09:45:35,35135,244869.32,728961.2471875409,900872.8727224863,881310.6781834527,846558.1209613505,1017527.1436129065,745024.1052032292,2,16-24
10399,53,Ж,Санкт-Петербург,551,2021-12-29 08:38:30,2025-01-01 21:22:35,2024-12-26 21:21:30,0 days 10:29:02,37742,260649.0,664691.4573994855,834319.932552903,877220.2213909848,725399.7351818924,1068653.6352544804,735908.5549859036,5,48-60
10400,26,Ж,Новосибирск,580,2021-12-30 09:48:35,2024-12-30 23:36:44,2024-12-17 23:29:12,0 days 11:14:04,40444,261051.0,775296.0181724572,1067977.3018083002,930880.6176989491,661430.2233455537,784721.2766126248,794907.5637213192,3,25-35
10401,76,Ж,Москва,538,2021-12-30 02:02:17,2025-01-03 13:36:45,2024-12-14 13:26:11,0 days 09:22:04,33724,271134.7,777649.0395475675,1169042.2626827152,967585.8422847141,833792.1402327302,683606.8581383782,842622.4494313534,6,>60
10402,37,М,Москва,577,2021-12-27 05:57:00,2025-01-03 19:23:52,2024-12-19 19:16:18,0 days 10:57:03,39423,336088.0,870766.3278130412,849499.7462870784,819738.470176935,949467.5236273374,1154590.583086673,520069.3631416131,4,36-48
10403,28,М,Омск,558,2021-12-31 05:12:25,2025-01-03 17:48:11,2024-11-09 17:19:56,0 days 10:12:59,36779,242396.8,867310.1874270455,782518.7901341378,958054.9951911549,655189.1513149316,924289.692064475,969760.6210372674,3,25-35
10404,33,Ж,Нижний Новгород,562,2021-12-28 21:09:46,2025-01-02 10:22:26,2024-12-20 10:10:33,0 days 10:54:44,39284,258160.0,1228132.480582176,1138522.9523191345,946566.064341047,1353785.2007739272,835370.8877082366,1107817.806155478,3,25-35
10405,18,Ж,Москва,553,2021-12-27 23:53:39,2024-12-31 12:52:06,2024-12-19 12:47:58,0 days 10:41:21,38481,312030.0,1076231.1801043334,1078073.0596037295,1300184.398695357,830828.7158345963,1073135.000920862,1087692.1042997937,2,16-24
10406,30,М,Санкт-Петербург,555,2021-12-27 13:24:55,2024-12-29 01:53:39,2024-11-24 01:22:29,0 days 10:03:03,36183,202276.0,955866.7264748183,1396515.8486664933,714878.060146652,777571.436276954,680197.9683354556,556138.2513374137,3,25-35
10407,33,М,Уфа,568,2021-12-28 12:34:36,2025-01-03 01:45:47,2024-11-15 01:14:49,0 days 10:39:45,38385,209772.0,938026.1494812279,975033.6712310716,1018804.6135231599,804031.8544863091,1110282.0688478788,817616.560571538,3,25-35
10408,21,Ж,Воронеж,542,2021-12-29 00:14:16,2025-01-03 11:49:42,2024-11-25 11:36:31,0 days 09:19:05,33545,239148.83000000002,835903.2834802915,899076.2155756555,752006.3284346268,1095187.3135877787,895173.2375418756,547913.1757676101,2,16-24
10409,49,М,Москва,585,2021-12-27 23:52:50,2025-01-01 12:15:14,2024-12-09 12:00:55,0 days 09:51:28,35488,247376.0,891011.3188742779,655635.8452661126,1076333.725973094,1055718.12731301,969991.4204113708,1047464.1481620085,5,48-60
10410,28,М,Москва,556,2021-12-29 00:00:53,2025-01-02 12:47:16,2024-12-06 12:20:17,0 days 10:27:14,37634,294743.0,1043623.5896288861,735644.9386911362,1057985.8526784894,925472.8413799611,1055298.3909840793,829555.3120355047,3,25-35
10411,37,Ж,Санкт-Петербург,554,2021-12-28 14:44:36,2025-01-01 02:43:08,2024-12-04 02:33:08,0 days 09:39:28,34768,251202.93,670745.2015696052,1010325.7630716403,923236.3870721548,779397.3295862833,998920.8023380394,761061.0317583502,4,36-48
10412,18,М,Санкт-Петербург,559,2021-12-27 09:24:52,2025-01-02 21:59:35,2024-12-26 21:44:27,0 days 10:18:44,37124,298028.25,1173497.446791983,918093.2603488534,868778.6342323683,868536.21827807,796890.5623129645,825614.2580252251,2,16-24
10413,12,М,Нижний Новгород,555,2021-12-29 08:43:13,2025-01-01 21:13:30,2024-12-27 21:11:39,0 days 10:11:15,36675,362263.1,872796.1342668987,1140698.7553835425,1046143.4014049155,660256.074310226,971572.4886069251,996329.219667462,1,<16
10414,19,Ж,Москва,558,2021-12-29 17:16:57,2025-01-03 05:44:13,2024-12-29 05:41:24,0 days 10:07:48,36468,196958.0,861170.7439036295,809379.4122118003,987147.4701624669,964536.4419822623,1049859.0303340754,825798.5493501516,2,16-24
10415,25,М,Москва,554,2021-12-30 00:01:26,2025-01-03 13:15:49,2024-11-16 12:51:40,0 days 10:54:00,39240,216410.12,1098983.3680829084,1131233.9568577139,1288775.3900922597,671206.1053468732,820096.9414653574,711424.6911438189,3,25-35
10416,8,Ж,Воронеж,580,2021-12-29 03:08:53,2025-01-01 17:21:23,2024-12-25 17:08:41,0 days 11:45:55,42355,244973.0,731837.0683877481,1017462.0386871467,1383817.6274986258,881428.4593644332,1218068.0602401057,1023849.8926648734,1,<16
10417,22,М,Челябинск,536,2021-12-30 05:29:17,2025-01-02 17:39:47,2024-10-26 16:54:33,0 days 09:57:34,35854,279534.0,400872.2330358135,869711.0199395898,756158.7164295984,1053206.8802968252,1021804.6101847705,1143516.6218148088,2,16-24
10418,10,М,Москва,574,2021-12-29 16:12:16,2025-01-02 05:45:59,2024-11-09 05:14:59,0 days 11:10:57,40257,270714.09,1125932.9347976698,1238781.3559409436,1000920.7211874933,841773.3739641232,920176.1285776969,588640.3940360888,1,<16
10419,41,Ж,Москва,562,2021-12-28 04:09:35,2025-01-02 16:25:18,2024-11-04 15:36:07,0 days 09:54:35,35675,289312.79000000004,864557.2037134726,1008982.6140670512,798617.439271624,814419.5575406369,1240478.5859508459,624097.348510348,4,36-48
10420,31,Ж,Челябинск,560,2021-12-27 04:38:51,2025-01-02 16:26:04,2024-12-21 16:17:41,0 days 09:27:08,34028,263554.0,789954.0985477292,792256.772610166,1036722.2290520364,1091983.0218174243,822145.4118024369,859477.9284518631,3,25-35
